---- Created by LOD Exporter ----
ExtinguishMasterCaution                                          -2.85356 0.173480 -1.810160    40  122   1
AFGearUp                                                         -2.14350 1.233679 -3.291254    30  118   1
AFGearDown                                                       -2.20720 1.254540 -3.111949    30  117   1
AFCanopyToggle                                                   -2.44383 -1.496426 -2.353210    40  118   1
SimEmergencyJettison                                             -2.33010 1.438382 -2.868841    40  118   1
AFAlternateGear                                                  -2.20371 1.394104 -3.236454    30  124   1
AFAlternateGearReset                                             -2.40500 1.205789 -3.006948    30  124   1
SimCATI                                                          -2.96418 1.347751 -2.511143    30  124   1
SimCATIII                                                        -2.96418 1.347751 -2.511143    30  124   2
SimDLOn                                                          -2.25737 -0.130688 -3.282027    30  124   1
SimGPSOn                                                         -2.25737 -0.014529 -3.282027    30  124   1
SimUFCOn                                                         -2.34624 -0.134083 -3.128104    30  124   1
SimUFCOff                                                        -2.34624 -0.134083 -3.128104    30  124   2
SimDLOff                                                         -2.25737 -0.130688 -3.282027    30  124   2
SimGPSOff                                                        -2.25737 -0.014529 -3.282027    30  124   2
SimMFDOn                                                         -2.34727 -0.016717 -3.126307    30  124   1
SimMFDOff                                                        -2.34727 -0.016717 -3.126307    30  124   2
SimFCCOn                                                         -2.94800 0.545333 -2.647222    30  129   1
SimFCCOff                                                        -2.94800 0.545333 -2.647222    30  129   2
SimSMSOn                                                         -2.98262 1.201200 -2.518013    30  124   1
SimSMSOff                                                        -2.98262 1.201200 -2.518013    30  124   2
SimLeftHptOn                                                     -2.93737 1.028869 -2.686893    45  124   1
SimLeftHptOff                                                    -2.93737 1.028869 -2.686893    45  124   2
SimRightHptOff                                                   -2.93734 0.715115 -2.687018    45  124   2
SimRightHptOn                                                    -2.93734 0.715115 -2.687018    45  124   1
SimFCROn                                                         -2.99954 0.580145 -2.454864    35  128   1
SimFCROff                                                        -2.99954 0.580145 -2.454864    35  128   2
SimAltFlapsNorm                                                  -2.49529 1.218174 -2.894409    30  124   2
SimAltFlapsExtend                                                -2.49529 1.218174 -2.894409    30  124   1
SimLEFAuto                                                       -2.16899 1.528296 -3.237615    30  124   1
SimLEFLock                                                       -2.16899 1.528296 -3.237615    30  124   2
SimTrimAPDISC                                                    -1.60276 1.229791 -3.293010    30  121   2
SimTrimAPNORM                                                    -1.60316 1.230169 -3.293044    30  121   1
SimFuelDoorOpen                                                  -0.10993 1.717171 -3.144806    30  129   1
SimFuelDoorClose                                                 -0.10993 1.717171 -3.144806    30  129   2
SimExtlMasterNorm                                                0.38805 1.764631 -3.118875    30  125   1
SimExtlMasterOff                                                0.38805 1.764631 -3.118875    30  125   2
SimWingLightBrt                                                  0.39538 1.586717 -3.118234    30  124   1
SimWingLightOff                                                  0.39538 1.586717 -3.118234    30  124   2
SimAntiCollOn                                                    0.39974 1.470134 -3.117853    30  124   1
SimAntiCollOff                                                   0.39974 1.470134 -3.117853    30  124   2
SimLightsSteady                                                  0.40699 1.351287 -3.117218    30  124   2
SimLightsFlash                                                   0.40699 1.351287 -3.117218    30  124   1
SimSeatOff                                                       -1.47587 1.686655 -2.886466    30  124   2
SimSeatOn                                                        -1.47587 1.686655 -2.886466    30  124   1
SimEcmPowerOn                                                    -3.12840 -1.505382 -1.743103    30  124   1
SimCMSDown                                                   -3.12840 -1.505382 -1.743103    30  124   2
SimRwrPower                                                      -3.12869 -1.443108 -1.742019    30  124   1
SimEWSFlareOn                                                    -3.02191 -1.453912 -2.140517    30  124   1
SimEWSFlareOff                                                   -3.02191 -1.453912 -2.140517    30  124   2
SimEWSChaffOff                                                   -3.02347 -1.524170 -2.134707    30  124   2
SimEWSChaffOn                                                    -3.02347 -1.524170 -2.134707    30  124   1
SimParkingBrakeOff                                               -0.29923 1.712570 -3.178965    30  115   2
SimParkingBrakeOn                                                -0.31063 1.713883 -3.179962    30  115   1
SimLaserArmOff                                                   -3.10744 1.493539 -1.878263    30  129   2
SimLaserArmOn                                                    -3.10744 1.493539 -1.878263    30  129   1
SimFuelTransNorm                                                 0.06880 1.566056 -3.146767    30  129   2
SimFuelTransNorm                                                 0.08728 1.394547 -3.145150    30  129   2
SimFuelTransWing                                                 0.08728 1.394547 -3.145150    30  129   1
SimFuelTransWing                                                 0.06855 1.566178 -3.146788    30  129   1
SimLandingLightOff                                               -0.26398 1.706107 -2.404578    30  121   2
SimLandingLightOn                                                -0.26398 1.706107 -2.404578    30  121   1
SimJfsStart                                                      -1.17742 1.636376 -3.251890    30  121   1
SimRALTUp                                                        -2.33126 0.227676 -3.153841    30  129   1
SimRALTDown                                                      -2.33126 0.227676 -3.153841    30  129   2
SimHUDBrightnessUp                                               -2.87304 0.048903 -1.997081    30  124   1
SimHUDBrightnessDown                                             -2.87304 0.048903 -1.997081    30  124   2
SimHUDRadar                                                      -2.87483 -0.341226 -1.989933    30  124   1
SimAVTRSwitchDown                                                0.86155 -1.657564 -3.076240    30  124   2
SimAVTRSwitchUp                                                  0.86155 -1.657564 -3.076240    30  124   1
SimMainPowerInc                                                  -1.80140 -1.499041 -3.309218    30  121   1
SimMainPowerInc                                                  -1.80140 -1.645435 -3.309218    30  129   1
SimMainPowerDec                                                  -1.80140 -1.645435 -3.309218    30  129   2
SimMainPowerDec                                                  -1.80140 -1.499440 -3.309218    30  121   2
SimLeftAPInc                                                     -1.62080 1.641581 -3.294626    30  121   1
SimRightAPInc                                                    -1.60683 1.436211 -3.293404    30  124   1
SimRightAPDec                                                    -1.60636 1.435680 -3.293363    30  124   2
SimMasterArmUp                                                   -3.05309 1.489786 -2.081102    40  129   1
SimMasterArmDown                                                 -3.05309 1.489786 -2.081102    40  129   2
SimRFSwitchUp                                                    -3.15441 -1.459528 -1.646029    30  129   2
SimRFSwitchDown                                                  -3.15441 -1.459528 -1.646029    30  129   1
SimDriftCO                                                       -2.87327 0.325574 -1.996151    30  124   1
SimBupUhfFuncInc                                                 -1.53748 -1.641656 -3.286128    30  125   1
SimBupUhfFuncDec                                                 -1.53748 -1.641656 -3.286128    30  125   2
SimIncAirSource                                                  -0.07035 -1.689588 -3.157771    30  129   1
SimDecAirSource                                                  -0.07035 -1.689588 -3.157771    30  129   2
SimMasterFuelOff                                                 -0.51866 1.596571 -3.194229    30  129   2
SimMasterFuelOn                                                  -0.51912 1.595059 -3.194384    30  129   1
SimMalIndLightsOFF                                               -0.69751 -1.281799 -3.212640    30  124   2
SimMalIndLights                                                  -0.69751 -1.281799 -3.212640    30  124   1
SimAuxComUFC                                                     -1.29205 -1.460243 -3.264656    30  124   1
SimAuxComBackup                                                  -1.29205 -1.460243 -3.264656    30  124   2
SimBupUhfModeInc                                                 -1.51162 -1.258511 -3.283865    30  125   1
SimBupUhfModeDec                                                 -1.51162 -1.258511 -3.283865    30  125   2
SimDecAirSource                                                  -0.07035 -1.689588 -3.157771    30  129   2
SimINSInc                                                        -2.20702 0.175816 -3.369425    40  115   1
SimINSDec                                                        -2.20702 0.175816 -3.369425    40  115   2
SimIncFuelPump                                                   -0.08976 1.558166 -3.160678    30  121   1
SimDecFuelPump                                                   -0.08976 1.388860 -3.160678    30  121   2
SimEWSProgInc                                                    -3.05205 -1.489069 -2.028030    30  115   1
SimEWSProgDec                                                    -3.05205 -1.489069 -2.028030    30  115   2
SimEWSPGMInc                                                     -3.09039 -1.480219 -1.884953    30  115   1
SimEWSPGMDec                                                     -3.09039 -1.480219 -1.884953    30  115   2
SimIncFuelSwitch                                                 -2.91112 -1.277565 -2.490279    30  128   1
SimDecFuelSwitch                                                 -2.91112 -1.277565 -2.490279    30  128   2
SimStepMissileVolumeUp                                           -0.95949 -1.688928 -3.235562    30  128   1
SimStepMissileVolumeDown                                         -0.95949 -1.688928 -3.235562    30  128   2
SimStepThreatVolumeUp                                            -0.94939 -1.579744 -3.234678    30  128   1
SimStepThreatVolumeDown                                          -0.94939 -1.579744 -3.234678    30  128   2
SimStepComm1VolumeUp                                             -2.92312 0.277100 -1.353096    30  115   1
SimStepComm1VolumeDown                                           -2.92312 0.277100 -1.353096    30  115   2
SimStepComm2VolumeDown                                           -2.92312 -0.293264 -1.353096    30  115   2
SimStepComm2VolumeUp                                             -2.92312 -0.293264 -1.353096    30  115   1
SimInstrumentLightCW                                               -0.70637 -1.436272 -3.213416    30  115   1 
SimInstrumentLightCCW                                               -0.70637 -1.436272 -3.213416    30  115   2 
SimInteriorLightCCW                                                 -0.72453 -1.663887 -3.215004    30  115   2 8
SimInteriorLightCW                                                 -0.72453 -1.663887 -3.215004    30  115   1 8
SimCycleLeftAuxComDigit                                          -1.53177 -1.360267 -3.285630    20  126   1
SimDecLeftAuxComDigit                                            -1.53177 -1.360267 -3.285630    20  126   2
SimDecCenterAuxComDigit                                          -1.53458 -1.418991 -3.285875    20  126   2
SimCycleCenterAuxComDigit                                        -1.53458 -1.418991 -3.285875    20  126   1
SimCycleRightAuxComDigit                                         -1.53913 -1.479467 -3.286273    20  126   1
SimDecRightAuxComDigit                                           -1.53913 -1.479467 -3.286273    20  126   2
SimDecBandAuxComDigit                                            -1.54187 -1.537999 -3.286512    20  126   2
SimCycleBandAuxComDigit                                          -1.54187 -1.537999 -3.286512    20  126   1
SimAud1Com1Gd                                                    -1.30694 -1.560780 -3.265959    30  129   1
SimAud1Com2Gd                                                    -1.30694 -1.670218 -3.265959    30  129   1
SimAud1Com2Sql                                                   -1.30694 -1.670218 -3.265959    30  129   2
SimAud1Com1Sql                                                   -1.30694 -1.560026 -3.265959    30  129   2
SimCycleRadioChannel                                             -1.45029 -1.242975 -3.270430    30  120   2
SimDecRadioChannel                                               -1.45029 -1.242975 -3.270430    30  120   1
SimICPTILS                                                       -2.90690 0.173510 -1.215985    30  122   1
SimICPALOW                                                       -2.90690 0.049138 -1.215985    30  122   1
SimICPTHREE                                                      -2.90689 -0.067908 -1.215985    30  122   1
SimICPDEDUP                                                      -2.90689 -0.183603 -1.215985    30  122   1
SimICPDEDDOWN                                                    -2.89697 -0.183603 -1.329443    30  122   1
SimICPSIX                                                        -2.89697 -0.070026 -1.329443    30  122   1
SimICPCrus                                                       -2.89697 0.050558 -1.329443    30  122   1
SimICPStpt                                                       -2.89697 0.170980 -1.329443    30  122   1
SimICPMark                                                       -2.88622 0.173510 -1.452325    30  122   1
SimICPEIGHT                                                      -2.88622 0.049138 -1.452325    30  122   1
SimICPNINE                                                       -2.88622 -0.066714 -1.452325    30  122   1
SimICPNext                                                       -2.88622 -0.187184 -1.452325    30  122   1
SimICPPrevious                                                   -2.87579 -0.187184 -1.571499    30  122   1
SimICPCLEAR                                                      -2.87579 -0.068926 -1.571499    30  122   1
SimICPEnter                                                      -2.87579 0.172085 -1.571499    30  122   1
SimICPZERO                                                       -2.87579 0.050005 -1.571499    30  122   1
SimICPLIST                                                       -2.86514 0.050005 -1.693227    30  122   1
SimICPResetDED                                                   -2.86514 0.172689 -1.693227    30  122   1
SimICPDEDSEQ                                                     -2.86514 -0.067559 -1.693227    30  122   1
SimICPAA                                                         -2.85492 -0.067559 -1.810059    30  122   1
SimICPAG                                                         -2.85492 -0.188175 -1.810059    30  122   1
SimICPCom1                                                       -2.86514 0.303000 -1.693227    30  115   1
SimICPCom2                                                       -2.86514 -0.326752 -1.693227    30  115   1
SimCBEOSB_1L                                                     -3.18973 1.194937 -1.438718    30  126   1
SimCBEOSB_2L                                                     -3.18973 1.096407 -1.438718    30  126   1
SimCBEOSB_3L                                                     -3.18973 0.996263 -1.438718    30  126   1
SimCBEOSB_4L                                                     -3.19032 0.896118 -1.437112    30  126   1
SimCBEOSB_5L                                                     -3.19032 0.792321 -1.437112    30  126   1
SimCBEOSB_6L                                                     -3.11450 0.605376 -1.645404    30  126   1
SimCBEOSB_7L                                                     -3.07983 0.603761 -1.740677    30  126   1
SimCBEOSB_8L                                                     -3.04750 0.605376 -1.829494    30  126   1
SimCBEOSB_9L                                                     -3.01280 0.602146 -1.924843    30  126   1
SimCBEOSB_10L                                                    -2.97869 0.603761 -2.018555    30  126   1
SimCBEOSB_11L                                                    -2.92223 0.794359 -2.173665    30  126   1
SimCBEOSB_12L                                                    -2.92282 0.889658 -2.172059    30  126   1
SimCBEOSB_13L                                                    -2.92223 0.991417 -2.173665    30  126   1
SimCBEOSB_14L                                                    -2.92399 1.093177 -2.168847    30  126   1
SimCBEOSB_15L                                                    -2.92223 1.193322 -2.173665    30  126   1
SimCBEOSB_16L                                                    -2.97989 1.385534 -2.015254    30  126   1
SimCBEOSB_17L                                                    -3.01457 1.383919 -1.919982    30  126   1
SimCBEOSB_18L                                                    -3.04751 1.387150 -1.829461    30  126   1
SimCBEOSB_19L                                                    -3.08158 1.388765 -1.735875    30  126   1
SimCBEOSB_20L                                                    -3.11572 1.387150 -1.642066    30  126   1
SimCBEOSB_1R                                                     -3.18911 -0.774033 -1.440439    30  126   1
SimCBEOSB_2R                                                     -3.18973 -0.874178 -1.438718    30  126   1
SimCBEOSB_3R                                                     -3.18973 -0.974323 -1.438718    30  126   1
SimCBEOSB_4R                                                     -3.18973 -1.069368 -1.438718    30  126   1
SimCBEOSB_5R                                                     -3.18973 -1.169766 -1.438718    30  126   1
SimCBEOSB_6R                                                     -3.11450 -1.358748 -1.645404    30  126   1
SimCBEOSB_7R                                                     -3.08045 -1.363594 -1.738956    30  126   1
SimCBEOSB_8R                                                     -3.04692 -1.365209 -1.831100    30  126   1
SimCBEOSB_9R                                                     -3.01163 -1.361979 -1.928054    30  126   1
SimCBEOSB_10R                                                    -2.97927 -1.361979 -2.016949    30  126   1
SimCBEOSB_11R                                                    -2.92282 -1.172996 -2.172059    30  126   1
SimCBEOSB_12R                                                    -2.92282 -1.074467 -2.172059    30  126   1
SimCBEOSB_13R                                                    -2.92223 -0.975938 -2.173665    30  126   1
SimCBEOSB_14R                                                    -2.92223 -0.874178 -2.173665    30  126   1
SimCBEOSB_15R                                                    -2.92223 -0.774033 -2.173665    30  126   1
SimCBEOSB_16R                                                    -2.97989 -0.580205 -2.015254    30  126   1
SimCBEOSB_17R                                                    -3.01398 -0.581820 -1.921588    30  126   1
SimCBEOSB_18R                                                    -3.04747 -0.580205 -1.829576    30  126   1
SimCBEOSB_19R                                                    -3.08158 -0.578590 -1.735875    30  126   1
SimCBEOSB_20R                                                    -3.11689 -0.578590 -1.638854    30  126   1
SimCBEOSB_BRTDOWN_R                                             -3.16457 -0.627662 -1.507857    30  126   1
SimCBEOSB_BRTUP_R                                               -3.16457 -1.309839 -1.507857    30  126   1
SimCBEOSB_BRTDOWN_L                                             -3.16578 1.337954 -1.504530    30  126   1
SimCBEOSB_BRTUP_L                                               -3.16402 0.654038 -1.509348    30  126   1
SimEWSRWROn                                                     -3.12869 -1.443108 -1.742019    30  124   2
SimLeftAPDec                                                     -1.62080 1.641581 -3.294626    30  121   2
SimSymWheelUp                                                    -2.87359 0.201762 -1.994871    30  125   1
SimSymWheelDn                                                    -2.87359 0.201762 -1.994871    30  125   2
SimThrottleIdleDetent                                            -0.64790 1.587610 -3.209508    30  126   1
SimRWRSetPriority                                                -3.30879 -0.790913 -1.249617    35  126   1
SimRWRHandoff                                                    -3.30879 -0.859338 -1.249617    35  126   1
SimRWRSetTargetSep                                               -3.30879 -0.926329 -1.249617    35  126   1
SimRWRSetGroundPriority                                          -3.29616 -0.926329 -1.296782    35  126   1
