AFAlternateGear                                                  -0.27198 0.175387 -0.357268    50  118   1
AFAlternateGearReset                                             -0.27198 0.175387 -0.357268    50  118   2
AFCanopyToggle                                                   -0.18470 0.235859 -0.183461   100  119   1
AFGearDown                                                       -0.23718 0.173717 -0.249612    50  118   2
AFGearUp                                                         -0.23718 0.173717 -0.249612    50  118   1
ExtinguishMasterCaution                                          -0.31416 -0.007291 -0.202259    40  124   1
SimAntiCollOff                                                   -0.17885 -0.230514 -0.319832    30  124   2
SimAntiCollOn                                                    -0.17885 -0.230514 -0.319832    30  124   1
SimAuxComBackup                                                  0.01538 0.185465 -0.362902    25  124   2
SimAuxComUFC                                                     0.01538 0.185465 -0.362902    25  124   1
SimBupUhfFuncDec                                                 -0.20356 0.200357 -0.370095    25  115   2
SimBupUhfFuncInc                                                 -0.20356 0.200357 -0.370095    25  115   1
SimBupUhfModeDec                                                 -0.17702 0.181621 -0.373519    25  115   2
SimBupUhfModeInc                                                 -0.17702 0.181621 -0.373519    25  115   1
SimCATI                                                          -0.28091 0.185137 -0.168799    30  124   2
SimCATIII                                                        -0.28091 0.185137 -0.168799    30  124   1
SimCBEOSB_10L                                                    -0.28752 -0.141452 -0.160822    20    0   1
SimCBEOSB_11L                                                    -0.28813 -0.133082 -0.169344    20    0   1
SimCBEOSB_12L                                                    -0.29047 -0.123969 -0.169658    20    0   1
SimCBEOSB_13L                                                    -0.29265 -0.115891 -0.170220    20    0   1
SimCBEOSB_14L                                                    -0.29502 -0.106679 -0.170742    20    0   1
SimCBEOSB_15L                                                    -0.29780 -0.096284 -0.171406    20    0   1
SimCBEOSB_16L                                                    -0.30106 -0.087969 -0.164957    20    0   1
SimCBEOSB_17L                                                    -0.30280 -0.088055 -0.155780    20    0   1
SimCBEOSB_18L                                                    -0.30441 -0.088042 -0.147383    20    0   1
SimCBEOSB_19L                                                    -0.30587 -0.088041 -0.139453    20    0   1
SimCBEOSB_1L                                                     -0.30684 -0.097225 -0.120516    20    0   1
SimCBEOSB_20L                                                    -0.30734 -0.088226 -0.131126    20    0   1
SimCBEOSB_2L                                                     -0.30451 -0.105872 -0.119988    20    0   1
SimCBEOSB_3L                                                     -0.30205 -0.115366 -0.119687    20    0   1
SimCBEOSB_4L                                                     -0.29961 -0.124763 -0.119010    20    0   1
SimCBEOSB_5L                                                     -0.29715 -0.134252 -0.118328    20    0   1
SimCBEOSB_6L                                                     -0.29339 -0.141963 -0.127418    20    0   1
SimCBEOSB_7L                                                     -0.29196 -0.141593 -0.135752    20    0   1
SimCBEOSB_8L                                                     -0.29039 -0.141605 -0.144353    20    0   1
SimCBEOSB_9L                                                     -0.28894 -0.141567 -0.152684    20    0   1
SimCBEOSB_BRTDOWN_L                                             -0.28620 -0.115957 -0.179939    30  115   2
SimCBEOSB_BRTUP_L                                               -0.28620 -0.115957 -0.179939    30  115   1
SimCycleBandAuxComDigit                                          -0.05548 -0.242782 -0.348973    25  115   2
SimCycleCenterAuxComDigit                                        -0.05568 -0.206322 -0.363235    25  115   2
SimCycleLeftAuxComDigit                                          -0.05568 -0.206322 -0.363235    25  115   1
SimCycleRadioChannel                                             0.03515 0.180039 -0.379940    25  115   1
SimCycleRightAuxComDigit                                         -0.05548 -0.242782 -0.348973    25  115   1
SimDecAirSource                                                  0.12397 0.218918 -0.368543    30  125   2
SimDecRadioChannel                                               0.02877 0.179964 -0.379947    25  115   1
SimDLOff                                                         0.12062 -0.191058 -0.370010    30  124   2
SimDLOn                                                          0.12062 -0.191058 -0.370010    30  124   1
SimDriftCO                                                       -0.25037 -0.021330 -0.114122    40  115   1
SimCMSDown                                                    -0.28806 0.143159 -0.140795    30  115   1
SimEcmPowerOff                                                   -0.28864 0.164433 -0.143130    30  124   2
SimEcmPowerOn                                                    -0.28864 0.164433 -0.143130    30  124   1
SimCMSRight                                                    -0.28806 0.143159 -0.140795    30  115   2
SimEmergencyJettison                                             -0.29274 0.112459 -0.167577    80  118   1
SimEWSChaffOff                                                   -0.25431 0.222015 -0.298249    30  124   2
SimEWSChaffOn                                                    -0.25431 0.222015 -0.298249    30  124   1
SimEWSFlareOff                                                   -0.25967 0.213580 -0.297479    30  124   2
SimEWSFlareOn                                                    -0.25967 0.213580 -0.297479    30  124   1
SimEWSJammerOff                                                  -0.26669 0.202141 -0.294338    30  124   2
SimEWSJammerOn                                                   -0.26669 0.202141 -0.294338    30  124   1
SimEWSPGMDec                                                     -0.25408 0.222877 -0.249788    30  115   2
SimEWSPGMInc                                                     -0.25408 0.222877 -0.249788    30  115   1
SimEWSProgDec                                                    -0.25169 0.222482 -0.274665    30  115   2
SimEWSProgInc                                                    -0.25169 0.222482 -0.274665    30  115   1
SimEWSRWROff                                                     -0.28814 -0.155675 -0.319942    20  124   2
SimEWSRWROn                                                      -0.28814 -0.155675 -0.319942    20  124   1
SimExtlMasterNorm                                                -0.10229 -0.243910 -0.262190    30  128   1
SimExtlMasterOff                                                 -0.10229 -0.243910 -0.262190    30  128   2
SimFCCOff                                                        0.08912 -0.209080 -0.364554    30  124   2
SimFCCOn                                                         0.08912 -0.209080 -0.364554    30  124   1
SimFCROff                                                        0.08938 -0.224936 -0.355235    30  124   2
SimFCROn                                                         0.08938 -0.224936 -0.355235    30  124   1
SimFuelDoorClose                                                 -0.21491 -0.246058 -0.273354    40  124   2
SimFuelDoorOpen                                                  -0.21491 -0.246058 -0.273354    40  124   1
SimFuelPumpNorm                                                   0.09547 -0.250160 -0.263747  40  124   1
SimFuelPumpOff                                                   0.09547 -0.250160 -0.263747   40  124   2
SimGPSOff                                                        0.12081 -0.261253 -0.344357    30  124   2
SimGPSOn                                                         0.12081 -0.261253 -0.344357    30  124   1
SimHmsSymWheelDn                                                 -0.24168 0.227022 -0.360046    25  115   2
SimHmsSymWheelUp                                                 -0.24168 0.227022 -0.360046    25  115   1
SimHsiCourseDec                                                  -0.30017 0.127333 -0.265728    25  115   2
SimHsiCourseInc                                                  -0.30017 0.127333 -0.265728    25  115   1
SimHsiHeadingDec                                                 -0.30380 0.084643 -0.266607    25  115   2
SimHsiHeadingInc                                                 -0.30380 0.084643 -0.266607    25  115   1
SimHSIIlsNav                                                 -0.25575 -0.208241 -0.282119    30  122   1
SimHSIIlsTcn                                                 -0.25459 -0.197391 -0.304331    30  122   1
SimHSINav                                                    -0.25683 -0.195606 -0.282719    30  122   1                                            
SimHSITcn                                                    -0.25554 -0.184037 -0.304114    30  122   1
SimICPAA                                                         -0.28536 0.145714 -0.163105    40  115   1
SimICPAG                                                         -0.28536 0.145714 -0.163105    40  115   2
SimICPALOW                                                       -0.30632 -0.139910 -0.232824    15  126   1
SimICPCLEAR                                                      -0.29785 -0.153656 -0.242893    15  126   1
SimICPCom1                                                       -0.20294 0.228395 -0.375614    30  124   1
SimICPCom2                                                       -0.17712 0.228396 -0.374816    30  124   1
SimICPCrus                                                       -0.30313 -0.140073 -0.250040    15  126   1
SimICPDEDDOWN                                                    -0.29697 -0.159961 -0.230917    15  126   1
SimICPDEDSEQ                                                     -0.30113 -0.153312 -0.225700    15  126   1
SimICPDEDUP                                                      -0.29800 -0.160000 -0.225102    15  126   1
SimICPEIGHT                                                      -0.30204 -0.146762 -0.238185    15  126   1
SimICPEnter                                                      -0.29878 -0.153823 -0.237318    15  126   1
SimICPFAck                                                       -0.29357 -0.160580 -0.248035    15  126   1
SimICPLIST                                                       -0.29682 -0.153607 -0.248753    15  126   1
SimICPMark                                                       -0.30319 -0.146703 -0.231961    15  126   1
SimICPNext                                                       -0.29576 -0.160288 -0.236738    15  126   1
SimICPNINE                                                       -0.30092 -0.146948 -0.243881    15  126   1
SimICPPrevious                                                   -0.29472 -0.160249 -0.242587    15  126   1
SimICPResetDED                                                   -0.30013 -0.153264 -0.231374    15  126   1
SimICPSIX                                                        -0.30419 -0.146760 -0.226292    15  126   1
SimICPStpt                                                       -0.30421 -0.140020 -0.244194    15  126   1
SimICPTHREE                                                      -0.30519 -0.140085 -0.238633    15  126   1
SimICPTILS                                                       -0.30736 -0.139980 -0.226890    15  126   1
SimICPZERO                                                       -0.29985 -0.147013 -0.249597    15  126   1
SimIncAirSource                                                  0.12397 0.218918 -0.368543    30  125   1
SimINSDec                                                        -0.14111 -0.211419 -0.341204    30  118   2
SimINSInc                                                        -0.14111 -0.211419 -0.341204    30  118   1
SimInstrumentLightCCW                                            -0.04603 -0.246389 -0.273747    30  128   2
SimInstrumentLightCW                                             -0.04603 -0.246389 -0.273747    30  128   1
SimInteriorLightCCW                                              0.00228 -0.246408 -0.274091    30  128   2
SimInteriorLightCW                                               0.00228 -0.246408 -0.274091    30  128   1
SimJfsStartCycle                                                      -0.12388 -0.263023 -0.329790    30  124   1
SimLandingLightOff                                               -0.26817 0.191414 -0.216414    30  124   2
SimLandingLightOn                                                -0.26817 0.191414 -0.216414    30  124   1
SimLaserArmOff                                                   -0.28404 0.167221 -0.167591    30  124   2
SimLaserArmOn                                                    -0.28404 0.167221 -0.167591    30  124   1
SimLeftAPDown                                                    -0.26311 0.206048 -0.324417    30  126   1
SimLeftAPMid                                                     -0.26144 0.206687 -0.337300    30  126   1
SimLeftHptOff                                                    0.08895 -0.190125 -0.367783    30  124   2
SimLeftHptOn                                                     0.08895 -0.190125 -0.367783    30  124   1
SimLightsFlash                                                   -0.13415 -0.243181 -0.240068    30  115   1
SimLightsSteady                                                  -0.13415 -0.243181 -0.240068    30  115   2
SimMainPowerDec                                                  0.09511 -0.251829 -0.241982    40  124   2
SimMainPowerInc                                                  0.09511 -0.251829 -0.241982    40  124   1
SimMalIndLights                                                  -0.30969 0.006482 -0.221906    25    0   1
SimMalIndLightsOFF                                               -0.30969 0.006482 -0.221906    25    0   2
SimMasterArmDown                                                 -0.28098 0.197152 -0.156096    30  124   2
SimMasterArmUp                                                   -0.28098 0.197152 -0.156096    30  124   1
SimMasterFuelOff                                                 0.07621 -0.249690 -0.263374    40  124   2
SimMasterFuelOn                                                  0.07621 -0.249690 -0.263374    40  124   1
SimMFDOff                                                        -0.28482 -0.138812 -0.178944    30  126   2
SimMFDOn                                                         -0.28482 -0.138812 -0.178944    30  126   1
SimParkingBrakeToggle                                            -0.30805 0.007191 -0.177540    50  118   1
SimRALTDown                                                      -0.30894 0.008075 -0.245739    40  124   2
