---- Created by LOD Exporter ----
SimCATI                                                          -0.19094 0.085212 -0.186323    35  124   2
SimCATIII                                                        -0.19094 0.085212 -0.186323    35  124   1
SimUFCOn                                                         -0.18974 0.115437 -0.218494    35  124   1
SimUFCOff                                                        -0.18974 0.115437 -0.218494    35  124   2
SimLeftHptOff                                                    -0.18826 0.104819 -0.209710    35  124   2
SimLeftHptOn                                                     -0.18826 0.104819 -0.209710    35  124   1
SimRightHptOn                                                    -0.18826 0.093540 -0.209710    35  124   1
SimRightHptOff                                                   -0.18826 0.093540 -0.209710    35  124   2
SimFCCOff                                                        -0.18843 0.071701 -0.213733    35  124   2
SimFCCOn                                                         -0.18843 0.071701 -0.213733    35  124   1
SimSymWheelUp                                                    -0.18709 0.050203 -0.193834    30  128   1
SimSymWheelDn                                                    -0.18709 0.050203 -0.193834    30  128   2
SimHUDBrightnessDown                                             -0.18588 0.045327 -0.207644    35  128   2
SimHUDBrightnessUp                                               -0.18588 0.045327 -0.207644    35  128   1
SimCBEOSB_BRTDOWN_L                                              -0.18400 0.023447 -0.227203    35  115   1
SimCBEOSB_BRTUP_L                                                -0.18400 -0.023181 -0.227203    35  115   1
SimMasterArmUp                                                   -0.18813 0.064306 -0.203323    35  129   1
SimMasterArmDown                                                 -0.18813 0.064306 -0.203228    35  129   2
SimSMSOn                                                         -0.18296 0.018166 -0.263721    35  129   1
SimSMSOff                                                        -0.18296 0.018166 -0.263721    35  129   2
SimEmergencyJettison                                             -0.17948 0.136617 -0.164964    30  123   1
AFGearUp                                                         -0.17780 0.173678 -0.217849    30  117   2
AFGearDown                                                       -0.17780 0.173678 -0.217849    30  118   1
SimLandingLightOn                                                -0.17727 0.156057 -0.223807    30  124   1
SimLandingLightOff                                               -0.17727 0.156057 -0.223807    30  124   2
SimJfsStart                                                      -0.18113 0.142989 -0.179756    30  124   1
SimJfsStart                                                      -0.18113 0.130759 -0.179756    30  124   1
SimMainPowerInc                                                  -0.17658 -0.141464 -0.227954    30  124   1
SimMainPowerDec                                                  -0.17658 -0.141464 -0.227954    30  124   2
SimMalIndLights                                                  -0.17659 -0.154033 -0.227832    30  124   1
SimMalIndLightsOFF                                               -0.17659 -0.154033 -0.227832    30  124   2
SimFCROn                                                         -0.06478 0.148821 -0.284005    30  128   1
SimFCROff                                                        -0.06478 0.148821 -0.284005    30  128   2
SimRALTDown                                                      -0.06982 0.169963 -0.281322    30  121   2
SimRALTUp                                                        -0.06982 0.169963 -0.281322    30  121   1
SimLeftAPInc                                                     -0.02722 0.163016 -0.282203    30  128   1
SimLeftAPDec                                                     -0.02722 0.163016 -0.282203    30  128   2
SimRightAPDec                                                    -0.02722 0.140319 -0.285084    30  128   2
SimRightAPInc                                                    -0.02722 0.140319 -0.285084    30  128   1
SimMasterFuelOn                                                  -0.01297 0.193866 -0.278289    30  124   1
SimMasterFuelOff                                                 -0.01297 0.193866 -0.278289    30  124   2
SimFuelTransNorm                                                 0.00135 0.188787 -0.278933    30  124   1
SimFuelTransWing                                                 0.00135 0.188787 -0.278933    30  124   2
SimFuelDoorOpen                                                  0.00135 0.200339 -0.277467    30  124   1
SimFuelDoorClose                                                 0.00135 0.200339 -0.277467    30  124   2
SimStepComm1VolumeDown                                           -0.00080 0.170255 -0.281285    30  125   2
SimStepComm1VolumeUp                                             -0.00080 0.170255 -0.281285    30  125   1
SimStepComm2VolumeUp                                             -0.00080 0.158201 -0.282814    30  125   1
SimStepComm2VolumeDown                                           -0.00080 0.158201 -0.282814    30  125   2
SimStepMissileVolumeDown                                         -0.00080 0.146967 -0.284240    30  125   2
SimStepMissileVolumeUp                                           -0.00080 0.146967 -0.284240    30  125   1
SimStepThreatVolumeUp                                            -0.00080 0.134306 -0.285847    30  125   1
SimStepThreatVolumeDown                                          -0.00080 0.134306 -0.285847    30  125   2
SimBupUhfModeDec                                                 0.01273 0.164279 -0.282043    30  115   2
SimBupUhfModeInc                                                 0.01273 0.164279 -0.282043    30  115   1
SimBupUhfFuncDec                                                 0.01273 0.137681 -0.285418    30  115   2
SimBupUhfFuncInc                                                 0.01273 0.137681 -0.285418    30  115   1
SimAuxComBackup                                                  0.04184 0.135141 -0.285741    30  124   2
SimAuxComUFC                                                     0.04184 0.135141 -0.285741    30  124   1
SimIncAirSource                                                  -0.15584 -0.136710 -0.253711    30  124   1
SimIncAirSource                                                  -0.15584 -0.152349 -0.245576    30  124   1
SimIncAirSource                                                  -0.15584 -0.168466 -0.237192    30  124   1
SimDecAirSource                                                  -0.15584 -0.168466 -0.237192    30  124   2
SimDecAirSource                                                  -0.15584 -0.152288 -0.245608    30  124   2
SimDecAirSource                                                  -0.15584 -0.136739 -0.253696    30  124   2
SimHSIModeInc                                                    -0.14177 -0.166638 -0.238143    30  115   1
SimHSIModeDec                                                    -0.14177 -0.166638 -0.238143    30  115   2
SimCycleLeftAuxComDigit                                          -0.14507 -0.143719 -0.247859    10  120   1
SimCycleCenterAuxComDigit                                        -0.14312 -0.143719 -0.247859    10  120   1
SimCycleRightAuxComDigit                                         -0.14129 -0.143719 -0.247859    10  120   1
SimCycleBandAuxComDigit                                          -0.13226 -0.143719 -0.247859    10  120   1
SimINSInc                                                        -0.07515 -0.187573 -0.227230    30  127   1
SimINSDec                                                        -0.07515 -0.187573 -0.227230    30  127   2
SimICPDEDUP                                                      -0.06000 -0.172422 -0.234191    20  126   1
SimICPDEDDOWN                                                    -0.05487 -0.172422 -0.234191    20  126   1
SimICPNext                                                       -0.05973 -0.132659 -0.254875    20  126   1
SimICPPrevious                                                   -0.05610 -0.132659 -0.254875    20  126   1
SimICPCom1                                                       -0.04785 -0.134535 -0.253668    20  126   1
SimICPCom2                                                       -0.04785 -0.140203 -0.250719    20  126   1
SimICPAG                                                         -0.04237 -0.140203 -0.250719    20  126   1
SimICPAA                                                         -0.04237 -0.134395 -0.253740    20  126   1
SimICPLIST                                                       -0.04802 -0.169337 -0.235565    20  126   1
SimICPEnter                                                      -0.03677 -0.163898 -0.238394    20  126   1
SimICPDEDSEQ                                                     -0.03106 -0.163898 -0.238394    20  126   1
SimICPResetDED                                                   -0.03106 -0.164831 -0.240821    20  126   1
SimICPCLEAR                                                      -0.03679 -0.169296 -0.235586    20  126   1
SimICPTILS                                                       -0.04787 -0.146340 -0.247527    20  126   1
SimICPALOW                                                       -0.04787 -0.152203 -0.244478    20  126   1
SimICPStpt                                                       -0.04254 -0.147200 -0.249151    20  126   1
SimICPCrus                                                       -0.04254 -0.153058 -0.246104    20  126   1
SimICPMark                                                       -0.03695 -0.146440 -0.247475    20  126   1
SimICPEIGHT                                                      -0.03695 -0.151966 -0.244601    20  126   1
SimICPTHREE                                                      -0.04787 -0.157711 -0.241612    20  126   1
SimICPSIX                                                        -0.04254 -0.158570 -0.243236    20  126   1
SimICPNINE                                                       -0.03720 -0.158570 -0.243236    20  126   1
SimICPZERO                                                       -0.03130 -0.152683 -0.246298    20  126   1
SimICPNav                                                        -0.03130 -0.135388 -0.255295    20  126   1
SimDLOn                                                          0.01898 -0.136870 -0.253604    21  125   1
SimGPSOn                                                         0.01926 -0.166891 -0.234618    21  125   1
SimGPSOff                                                        0.01926 -0.166891 -0.234618    21  125   2
SimDLOff                                                         0.01898 -0.136870 -0.253604    21  125   2
SimMFDOff                                                        0.01969 -0.152926 -0.245253    21  124   2
SimMFDOn                                                         0.01969 -0.152926 -0.245253    21  124   1
SimAVTRSwitchUp                                                  0.03445 -0.158317 -0.242449    20  124   1
SimAVTRSwitchUp                                                  0.04892 -0.158317 -0.242449    20  124   1
SimAVTRSwitchUp                                                  0.06139 -0.158317 -0.242449    20  124   1
SimAVTRSwitchDown                                                0.06139 -0.158317 -0.242449    20  124   2
SimAVTRSwitchDown                                                0.04894 -0.158317 -0.242449    20  124   2
SimAVTRSwitchDown                                                0.03439 -0.158317 -0.242449    20  124   2
SimAntiCollOff                                                   0.04036 -0.203017 -0.219197    20  124   2
SimAntiCollOn                                                    0.04036 -0.203017 -0.219197    20  124   1
SimWingLightBrt                                                  0.02952 -0.192108 -0.224872    20  124   1
SimWingLightOff                                                  0.02952 -0.192108 -0.224872    20  124   2
SimLightsSteady                                                  0.02952 -0.184346 -0.228909    20  124   2
SimLightsFlash                                                   0.02952 -0.184346 -0.228909    20  124   1
SimExtlMasterNorm                                                0.01992 -0.201645 -0.219911    21  127   1
